category,user_id,holdout_review_id,holdout_asin,holdout_product_title,holdout_rating,rank_of_holdout,hit_at_10,ndcg_score,reciprocal_rank,holdout_in_candidate_pool,evaluation_mode,recommendations,recommendation_reasons,candidate_count,retrieval_sources,baseline_recommendations,baseline_rank_of_holdout,baseline_hit_at_10,baseline_ndcg_score,baseline_reciprocal_rank,recommendation_run_id,dcr_classification,status,error_message,model_name,prompt_version,persona_version,embedding_model,output_valid,reviewed_product_recommended,behaviour_passed,recommendation_run_stored,intent_plan_stored,intent_plan_has_retrieval_query,intent_plan_has_constraints,intent_plan_has_model_recorded,candidates_stored,retrieval_sources_stored,score_breakdown_stored,model_name_recorded,prompt_version_recorded,persona_version_recorded,embedding_model_recorded,governance_passed,correct_category_used,request_constraints_reflected,persona_train_products_excluded,holdout_not_wrongly_excluded,cross_domain_values_used,context_passed
Electronics,AE77WKO3A34DXB7NSW5W5IX5PZXQ,df97841f5a7b59d34b6137b4aad457b7,B0BS539YBY,GIGABYTE Z690 Gaming X (LGA 1700/ Intel Z690/ ATX/ DDR5/ Quad M.2/ PCIe 5.0/ USB 3.2 Gen2X2 Type-C/ 2.5GbE LAN/Gaming Motherboard),4.0,,0.0,0.0,0.0,True,True,"[""B00UH35ZMS"", ""B007Q07TIS"", ""B075YL2T5J"", ""B075D85KKQ"", ""B00006B7RK"", ""B09WHLY4YV"", ""B08FRQR5RV"", ""B0002EHOCQ"", ""B09D5XD5RQ"", ""B07FZ9WH7W""]","[""This matches the request because it mentions budget and has strong price-fit evidence."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This fits the request through price fit."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This fits the request through price fit."", ""This fits the request through price fit."", ""This fits the request through price fit."", ""This matches the request because it mentions budget."", ""This matches the request because it mentions budget and has strong price-fit evidence.""]",51.0,"{""collaborative"": 25, ""request_query"": 47, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,868f9977-d721-4c5d-9126-4d54741d88e6,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE77WKO3A34DXB7NSW5W5IX5PZXQ,1edb96368ee32f8008a4e34dd4461481,B09XXFXTMG,"Twozoh 8K Mini HDMI Adapter (2-Pack), 2.1 Mini HDMI Male to Standard HDMI Female Adapter Convertor Support 8K@60Hz, 4K@144Hz, 2K@240Hz",5.0,,0.0,0.0,0.0,True,True,"[""B00UH35ZMS"", ""B007Q07TIS"", ""B075YL2T5J"", ""B075D85KKQ"", ""B00006B7RK"", ""B09WHLY4YV"", ""B08FRQR5RV"", ""B0002EHOCQ"", ""B09D5XD5RQ"", ""B07FZ9WH7W""]","[""This matches the request because it mentions budget and has strong price-fit evidence."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This fits the request through price fit."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This matches the request because it mentions budget and has strong price-fit evidence."", ""This fits the request through price fit."", ""This fits the request through price fit."", ""This fits the request through price fit."", ""This matches the request because it mentions budget."", ""This matches the request because it mentions budget and has strong price-fit evidence.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,8cb28d44-afb8-4fc2-a0ce-c647db85f6de,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE77WKO3A34DXB7NSW5W5IX5PZXQ,485d97d35703a633c859fa42297b9b55,B0BCF54SR1,"Intel Core i9-13900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) 36M Cache, up to 5.8 GHz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE77WKO3A34DXB7NSW5W5IX5PZXQ,c39c1cc329ede705bd4e9eda7f89eb09,B00VV2ZUTW,"HIFIMAN FocusPad Headphone Replacement Earpads for HE400, 560, 400i(Leather&volour)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,9f95013909aa40267a50f42ac3c0a3ee,B0B5YLTX41,"Neutrogena Fragrance-Free Makeup Remover Cleansing Towelette Singles, Individually-Wrapped Daily Face Wipes to Remove Dirt, Oil, Makeup & Waterproof Mascara for Travel & On-the-Go, 20 ct (Pack of 6)",5.0,,0.0,0.0,0.0,True,True,"[""B08D9SK4BY"", ""B09X7GHMLQ"", ""B08LJ5DFD2"", ""B08P7DZL25"", ""B001711FMI"", ""B09TZ7CXSZ"", ""B005O81M0A"", ""B0BBPJL87C"", ""B07MJDSJLH"", ""B097GRCDYP""]","[""This fits the request through comfort."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through comfort."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""request_query"": 50, ""attribute_match"": 24, ""preference_vector"": 49, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,e5ad42a1-7556-4dcd-96e9-e463024138e2,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,fa51158e7247d117dc08392cca71f493,B09F3BTW2Q,"BPFY 12 Pack 8 oz Plastic Pump Dispenser Bottles for Massage Oil, Shampoo, Lotions, Body Wash Pump Bottles, Cream Refillable Containers with Pump, 2 Funnel, 18 Chalk Labels",5.0,,0.0,0.0,0.0,True,True,"[""B08D9SK4BY"", ""B09X7GHMLQ"", ""B08LJ5DFD2"", ""B08P7DZL25"", ""B001711FMI"", ""B09TZ7CXSZ"", ""B005O81M0A"", ""B0BBPJL87C"", ""B07MJDSJLH"", ""B097GRCDYP""]","[""This fits the request through comfort."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through comfort."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through quality."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""request_query"": 26, ""attribute_match"": 24, ""preference_vector"": 49, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,44bc336e-a117-4cef-85f1-71efb0a251a3,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,269081002dc3bf0fe1a49281c7013f02,B0BZZWK5X6,"EcoTools Makeup Brush and Sponge Shampoo, Removes Makeup, Dirt, & Impurities From Makeup Brushes & Beauty Sponges, Fragrance-Free, Vegan, & Cruelty-Free, 6 fl.oz./ 177 ml, Packaging May Vary, 1 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,bc106c36da57958424b913d42b213772,B07TVFKTQM,"Kandoo Moisturizing Kids Bubble Bath with Shea and Cocoa Butter, Tropical Smoothie Scent, 32 Fluid Ounce",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,293dad5e8ac02583e87e996cf12d2211,B083LDTH1C,"Freshscent (144 Pack) Individually Wrapped Twin Blade Razors with Clear Safety Cap, Disposable, Bulk Packed, Sold by the Case, unisex",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,4db61ffefdde260ac9333c9a28f2ab9d,B08PBZY8CN,"2oz Plastic Cosmetic Jars Leak Proof Clear Container with Black Lid for Cream, Lotion, Powder, ointment, Beauty Products etc, 12 Pcs.",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,8632e1410dd0464c668604de1bc8faf9,B0C8SLP5WX,"Aquaphor Healing Ointment Body Spray, Moisturizing Body Spray, 6.2 Oz Bottle",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,ad3660a09943061df690615aaaa16ceb,B091PBTT3R,"ForPro Premium Microfiber 3-Piece Massage Sheet Set, Lavender, Ultra-Light, Stain and Wrinkle-Resistant, Includes Massage Flat Sheet, Massage Fitted Sheet, and Massage Face Rest Cover",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,b7740795b39afcd4fc4b4d2cce5083fa,B0C99ZV2ZJ,"Soft Scrub Oxi Cleanser, 24 Ounce, (Pack of 3)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,0d52930423789bff6762970bbd852c3e,B088LBWDH1,"Betadine Antiseptic Medicated Gargle, Povidone-Iodine 0.5%, Treat and Relieve Sore Throat Symptoms, Temporarily Reduces Germs Normally Found in The Mouth, Mint Flavor, 8 FL OZ",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,70371d0882fca9c8bb96500f4a5a3724,B0C43Z7CBY,"O-Cedar EasyWring Microfiber Spin Mop, Bucket Floor Cleaning System, Red, Gray",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,0ab37c55fec588156b9f810ffe6d5cf1,B004EFXO28,Oral-B Pro Expert Battery Powered Toothbrush with Replaceable 2 x AA Batteries and 1 x Precision Clean Brush Head,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,0e981033cafed03cc0f7f02826d1e68c,B09HR1DYLD,"Amazon Basics Flextra Tall Kitchen Drawstring Trash Bags, Fresh Scent, 13 Gallon, 120 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,12ed41d5f0df31570b7f0991a4247178,B0C6HBMC35,"Palmolive Ultra Spray Away Dish Soap Spray, 16.9 Ounce, 6 Pack",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,8ba1c60ed71026acc9aae4e4867f857d,B0BS9NQZ41,"TUMS Tablets, 140 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,8cdf00527c964c603aa4465ecf350864,B0C1VW2QPW,"Kleenex® Multifold Paper Towels (01890), 1-Ply, 9.2"" x 9.4"" sheets, White, (150 Sheets/Pack, 16 Packs/Case, 2400 Sheets/Case)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,e468d7b1ca2fedbd50123ffea4bd9c81,B07NLTSRGB,"Always Discreet, Incontinence & Postpartum Underwear For Women, Size Xxl, Maximum Absorbency, Disposable, 22 x 2 Packs (44 Count total)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,e8232e7e70043839ea436b7ca7a68694,B09KHLKJ6X,"hum by Colgate Smart Battery Toothbrush Kit, Sonic Toothbrush with Travel Case (Blue)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,e6c26dbd8dae2cf41aa8832e4cd49856,B00I97GSWA,"Aleve Soft Grip Arthritis Cap Tablets, Fast Acting All Day Pain Relief for Headaches, Muscle Aches, and Fever Reduction, Naproxen Sodium Capsules, 220 mg, 270 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,e85ba752986b0888f58bbe0b726466e4,B099QNN276,"Hookah Bowl-Silicone Phunnel Bowl with one biger Hole - Shisha Bowl Black Color Perfect for Hookah Smoking Accessories 3.5"" Tall",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,4be803e0ed5d2e9599d4f1cc5b201ccd,B09Z8LK4W6,"Wahl Clipper Genuine Secure Fit Guide Comb Set with Hair Clipper Guard Organization Caddy, 12 Full Size Attachment Guards from 1/16” to 1” for Increased Cutting Performance - 3291,",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,81cd6257bb0ef18fdf7409b957b1f187,B09RTZJRWK,"Irish Spring Men's Body Wash Shower Gel, Charcoal Refresh, 20 Fl Oz (Pack of 4)",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,aed33fb0bcf6af38c32bd6e6d1e00e02,B09RTXQ6YP,"Irish Spring Men's Body Wash Shower Gel, Aloe Mist, 20 Oz, 4 Pack",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,199a236dfdd2a3e31f52387f64c38f32,B08YDDL51T,"Fila Black - Invigorating and Spicy EDT Fragrance and Body Spray for Him - Extra Strength, Long Lasting Scent Payoff - Trendy, Rectangular, Streamlined, Portable Bottle Design - 2 pc Gift Set",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1e0069f84fdc14f91e2284c801e5f55b,B0BPRHSMYK,"Juicy By Mon Cheri Stay Cute and Organized On-the-Go Holographic Cosmetic Bag Set - Waterproof for Gym, Beach, Pool, and Spa, Perfect for Women and Girls",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,2a47f97faf7b7865af2defc7e74c08e7,B09YZ2HQS4,"e.l.f. Skin Holy Hydration! The Essentials Mini Kit, Cleanser, Toner & Moisturizer for Hydrated & Balanced Skin, TSA-Friendly Sizes",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,91b37d0f8c5bcc889db6382d4d0f8361,B0BR3NCHXN,"Colayer Manual Nose Hair Cutter with Care and Cleaning Brush, Washable with Water, Easy to Carry, Does Not Hurt Your Nostrils, Excellent Safety, Grooming and Cleanliness, No Batteries Required",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,a1d0abd5cde8c960093bd4866c5abf6a,B09TG6YJRV,"Chopard Happy Felicia Roses For Women - Enchanting, Feminine, Floral Fruity Scent For Her - Uplifting Blend Of Berries, Pink Grapefruit, And Fresh Spices - Long-Lasting Eau De Parfum - 3.4 Oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,eb9226e8d494b3e34daa6b09cb7164db,B09QVHFQPV,"Neutrogena Moisturizing Healthy Scalp Hydro Boost Shampoo & Conditioner for Dry Hair and Scalp, with Hydrating Hyaluronic Acid, pH-Balanced, Paraben & Phthalate-Free, Color-Safe, 12 Fl Oz",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,42c9a1d571d5413bb516509520518e2f,B09GXKKY2L,"Carex Premium Commode Liners 24 Pack, Leak Proof - Fits Most Commodes, with Absorbent Powder, Holds 2 Quarts Liquid, Disposable, Blue",5.0,,0.0,0.0,0.0,True,True,"[""B0C57GT136"", ""B00D2PHNWI"", ""B082NQ8HQ6"", ""B0B9VV87X5"", ""B0C99ZV2ZJ"", ""B0C61B4HJX"", ""B0057YJXHU"", ""B08S8QNW2K"", ""B0C3JGHDX8"", ""B09KRNJ49D""]","[""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through symptom relief."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30.""]",51.0,"{""collaborative"": 24, ""request_query"": 35, ""attribute_match"": 25, ""preference_vector"": 39, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,64e5b8a5-9b55-4926-8216-d576f86405bd,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,992485acfa0609b00ba434f43a862834,B099XBH75V,"Jointfree Triple Action Tablets Glucosamine with Chondroitin & MSM - Joint Discomfort Relief with Antioxidant Properties - Supplement for Back, Knees, Hands - Non-GMO, Gluten-Free - 80 Tablet",5.0,,0.0,0.0,0.0,True,True,"[""B0C57GT136"", ""B00D2PHNWI"", ""B082NQ8HQ6"", ""B0B9VV87X5"", ""B0C99ZV2ZJ"", ""B0C61B4HJX"", ""B0057YJXHU"", ""B08S8QNW2K"", ""B0C3JGHDX8"", ""B09KRNJ49D""]","[""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through symptom relief."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 39, ""attribute_match"": 25, ""preference_vector"": 39, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,08dc54ba-4834-43ff-bd87-7778bf8a4e14,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,7acd4468715a7e006cc94d0d4c265322,B0B5YPK9L1,"TP-Link AX1800 WiFi 6 USB Adapter for Desktop PC (Archer TX20U Plus) Wireless Network Adapter with 2.4GHz, 5GHz, High Gain Dual Band 5dBi Antenna, WPA3, Supports Windows 11/10",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,27e046550efa992e039c0f58409762a2,B0BKYV65KB,"ORIbox USB C Cable for Game,USB Type C Charger Cord,USB-C to USB A Cable Compatible with Samsung Galaxy S22/S22+, S21/S21+ Ultra 5G, S20/S20+ Ultra 5G, Note 20/10, Pixel, Switch & More",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,814a4109d8569640f08fc2b3035c3c3b,B0BKTBJ7JL,"Acer Aspire Vero AV15-51-5155 Green PC | 15.6"" FHD IPS 100% sRGB Display | 11th Gen Intel Core i5-1155G7 | Intel Iris Xe Graphics | 8GB DDR4 | 256GB SSD | Wi-Fi 6 | PCR Materials | Windows 11 Home",4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,6a99fc4e1d80f6abe4e417fe42e44ba2,B0BBBVW58J,Acer Vero 3 Button Mouse | 2.4GHz Wireless | 1200DPI | Made with Post-Consumer Recycled (PCR) Material | Certified Works with Chromebook | Gray,4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,809b390c25c539835845bec77bc4a5ae,B0BDK2R38M,"Ussunny Dash Cam Suction Cup Mount for S900 Dash Cam, Dashboard Windshield Suction Cup Mounting Bracket, Easy to Install and Stand Heat, Strong Suction Power, Hold Tightly Removeable",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1b493f4ae2f7f9bcada5673f0c4ca7fa,B0B8B15378,VMI Sports Creatine Monohydrate Unflavored Powder Muscle Mass – Strength – Size – Power | 5 Grams per Serving (300 Grams),4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,5fe83eebd33efc6c7fd65a8c32e8cc3a,B097G3PWWP,"Fiberlock Advanced Peroxide Cleaner, 1 Gallon, Removes Stains from Mold & Mildew, Hydrogen Peroxide-Based Cleaner, Use on Porous & Non-Porous Surfaces",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,688f78f6219a9350410f716b26e729f9,B0BRMS8ZB1,"Vitamatic Sugar Free Vitamin D3 50,000 IU Weekly Supplement - 60 Pectin Based Gummies - Vitamin D Capsules for Bones, Teeth, and Immune Support",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,7f3b3254cecba2aab486bf237da52253,B0BKSSRLKL,15PCS Amethyst Crystals Points Bulk ROADPLUM Gemstones and Crystals Healing Crystals Quartz Gemstone Polished Energy Reiki Chakra Healing Stone Crystal Wands Meditation Therapy Gift with Storage Box,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
